"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50178036","KOREAN FUSION ENTERPRISES, INC.","Queens","41-04","162 STREET","11358","9172754744",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.761197592995","-73.803880195917","407","20","117100","4120428","4053340017","QN51","POINT (-73.803880195917 40.761197592995)"
"50166045","SALTED INC.","Brooklyn","356","DEVOE STREET","11211","3237846694",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.713747613266","-73.935986521997","301","34","048100","3332345","3029240019","BK90","POINT (-73.935986521997 40.713747613266)"
"50170466","WEST AFRICAN CUISINE CORPORATION","Manhattan","62","EAST  116 STREET","10029","3472150843",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.799715048822","-73.944239759814","111","08","018400","1051663","1016210145","MN34","POINT (-73.944239759814 40.799715048822)"
"50067032","TAQUERIA ON TENTH","Manhattan",,"10TH AVE","10001","2126958080","American","2024-12-04T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","18",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection",,,,,,,,,
"50174351","12 CHAIRS SHUK LLC","Manhattan","41","WEST   42 STREET","10036","9292178365",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.754073724489","-73.982292294107","105","04","009600","1034196","1012580009","MN17","POINT (-73.982292294107 40.754073724489)"
"50118825","PACIFIC BK NYC","Brooklyn","1065","PACIFIC STREET","11238","3476327578",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.678923865659","-73.957962027654","308","35","030500","3255799","3011260086","BK61","POINT (-73.957962027654 40.678923865659)"
"50169794","EXPRESS CAFFE","Staten Island","960","BLOOMINGDALE ROAD","10309","9176580327",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.549279701971","-74.220921016917","503","51","022600","5136151","5071040020","SI11","POINT (-74.220921016917 40.549279701971)"
"50172698","ADOBO MEXICAN GRILL","Bronx","352","EAST  149 STREET","10451","5167849844",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.816649508079","-73.919965524794","201","17","006500","2097043","2023300039","BX34","POINT (-73.919965524794 40.816649508079)"
"50156690","LAMOON INC","Queens","8140","BROADWAY","11373","9177451168",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.743163079995","-73.883424754715","404","25","048100","4038194","4015277502","QN29","POINT (-73.883424754715 40.743163079995)"
"50162901","JABA NYC RESTAURANT","Manhattan","230","EAST   58 STREET","10022","9172177894",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.760566966174","-73.966227168261","106","04","010800","1038611","1013310034","MN19","POINT (-73.966227168261 40.760566966174)"
"50018553","TEXAS FRIED CHICKEN","Manhattan","2144","8 AVENUE","10026","6468640914","Chicken","2023-08-09T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-10-22T06:00:11.000","Cycle Inspection / Initial Inspection","40.804204886391","-73.955509433435","110","09","021800","1055253","1018310161","MN11","POINT (-73.955509433435 40.804204886391)"
"50131498","PRINCIPE","Manhattan","450","WEST BROADWAY","10012","9172174441",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.726045567475","-74.000674672425","102","01","004900","1087556","1005160037","MN24","POINT (-74.000674672425 40.726045567475)"
"50170934","ARABICA","Manhattan","37","WEST   54 STREET","10019","5105041857",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.761593362017","-73.976684256964","105","04","010400","1034790","1012700013","MN17","POINT (-73.976684256964 40.761593362017)"
"50152504","TUMBAO","Manhattan","20","ORCHARD STREET","10002","3475939853",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.715370863648","-73.991631078177","103","01","001600","1003840","1002980004","MN27","POINT (-73.991631078177 40.715370863648)"
"50108278","120 ORCHARD BAR LLC","Manhattan","120","ORCHARD STREET","10002","1914906246",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.719441183278","-73.989541813883","103","01","001800","1005302","1004100001","MN27","POINT (-73.989541813883 40.719441183278)"
"50163454","TILIA LA CASITA AZUL","Bronx","3648","BAILEY AVENUE","10463","9292224968",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.883466888572","-73.898554944799","208","11","027900","2015988","2032620071","BX28","POINT (-73.898554944799 40.883466888572)"
"50112010","PANDA ABC","Brooklyn","4621","AVENUE D","11203","7186293032","Chinese","2023-06-20T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","21",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.641912337097","-73.9329496509","317","45","084000","3112290","3049630041","BK91","POINT (-73.9329496509 40.641912337097)"
"50120090","ELYSIUM RESTAURANT & LOUNGE","Bronx","4371","3 AVENUE","10457","3477925571",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.850471325283","-73.894213659969","206","15","039500","2011468","2030450034","BX01","POINT (-73.894213659969 40.850471325283)"
"50160673","SHOSHIN","Manhattan","68","THOMPSON STREET","10012","2039978188",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.724362987298","-74.00304136064","102","01","004700","1007324","1004880008","MN24","POINT (-74.00304136064 40.724362987298)"
"50162602","EL NUEVO SANCHOS OF BAYRIDGE INC.","Brooklyn","6920","3 AVENUE","11209","9293400681",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.635478737354","-74.026150273804","310","43","006800","3145627","3058710053","BK31","POINT (-74.026150273804 40.635478737354)"
"50166375","AMBER ROOM","Manhattan","55","WEST   21 STREET","10010","6462504607",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.740990550077","-73.992234106995","105","03","005800","1015523","1008230009","MN13","POINT (-73.992234106995 40.740990550077)"
"50107047","KING BARKA","Manhattan","2733","FREDERICK DOUGLASS BOULEVARD",,"3476418572","Caribbean","2024-03-19T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-10-22T06:00:09.000","Administrative Miscellaneous / Re-inspection","0","0",,,,,"1",,
"50164566","SZECHWAN STONE MOUNTAIN INC.","Queens","13316","39TH AVE","11354","9544717327",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.759087982554","-73.83417524265","407","20","087100","4540690","4049730113","QN22","POINT (-73.83417524265 40.759087982554)"
"50174476","NO.1 FLOWER DRUM HOUSE  INC","Queens","7718","21ST AVE","11370","7189165594",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.770529039028","-73.892564870289","401","22","031700","4021463","4009730001","QN72","POINT (-73.892564870289 40.770529039028)"
"50176757","NEW DOUGIES JAMAICAN KITCHEN INC","Brooklyn","9604","AVENUE L","11236","3477027190",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.638305408752","-73.895841219503","318","46","101000","3232787","3082610037","BK50","POINT (-73.895841219503 40.638305408752)"
"50175978","MATTER","Manhattan","170","CROSBY STREET","10012","9177239134",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.725952147938","-73.995223181634","102","02","005502","1008213","1005220012","MN23","POINT (-73.995223181634 40.725952147938)"
"50152083","BILLIE'S","Manhattan","1167","2 AVENUE","10065","6463092326",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.76213879279","-73.963233813411","108","04","011000","1043796","1014160024","MN31","POINT (-73.963233813411 40.76213879279)"
"50174900","L'ORA DELLA PIZZA CORP","Manhattan","2166","FREDERICK DOUGLASS BOULEVARD",,"9146356492",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"0","0",,,,,"1",,
"50167587","TAQUERIA ATLIXCO INC.","Bronx","800","EAST  149 STREET","10455","3476069624",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.81268966085","-73.906517017047","201","08","003500","2003957","2025810024","BX39","POINT (-73.906517017047 40.81268966085)"
"50084602","SAN MARCOS CAFE","Bronx","949 A&B","WESTCHESTER AVE",,"9176881846","Latin American","2023-04-24T00:00:00.000","Violations were cited in the following area(s).","04A","Food Protection Certificate (FPC) not held by manager or supervisor of food operations.","Critical","24","B","2023-04-24T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Re-inspection","0","0",,,,,"2",,
"40396622","MEDITERRANEO","Manhattan","1260","2 AVENUE","10065","2127347407","Italian","2025-06-27T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","Z","2025-06-27T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Reopening Inspection","40.765072225292","-73.961069799916","108","05","011800","1044738","1014417501","MN31","POINT (-73.961069799916 40.765072225292)"
"50160484","BAOBAO SLIDER","Manhattan","W","59TH STREET COLUMBUS CIRCLE","10023","6466372137",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,,,,,,,,,
"50176609","UNCHIN CHIN, INC","Bronx","2276","ARTHUR AVENUE","10457","6462106569",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.852265066358","-73.889891170477","206","15","039100","2109922","2030710008","BX06","POINT (-73.889891170477 40.852265066358)"
"50175872","CHOP'T","Manhattan","370","GREENWICH STREET","10013","6463740384",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.719699209356","-74.010259812663","101","01","003900","1086183","1001420025","MN24","POINT (-74.010259812663 40.719699209356)"
"50176226","GOTHAM SPEAKEASY","Queens","4","Terminal JFK International Airport,","11430","7037237264",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.648312826068","-73.788281497594","483","31","071600","4542179","4142600001","QN98","POINT (-73.788281497594 40.648312826068)"
"50148768","SCORCH BAR AND GRILL","Brooklyn","3148","FULTON STREET","11208","7186628952",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.681774136914","-73.878726388717","305","37","117400","3092585","3041370019","BK83","POINT (-73.878726388717 40.681774136914)"
"50161823","BEL FRIES FOODS LLC.","Manhattan","42","BROADWAY","10004","6465991401",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.706263297358","-74.012908734166","101","01","000900","1000812","1000220020","MN25","POINT (-74.012908734166 40.706263297358)"
"50144661","LAKAY LOUNGE","Brooklyn","2123","CATON AVENUE","11226","9174729105",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.652791471847","-73.959737259455","314","40","050803","3397264","3050630058","BK42","POINT (-73.959737259455 40.652791471847)"
"50001285","Y & B ENTERTAINMENT MANOR","Queens","3509","PRINCE STRRET",,"7188881778","Korean","2018-06-24T00:00:00.000","Violations were cited in the following area(s).","15F6","Workplace SFAA policy not prominently posted in workplace","Not Applicable",,,,"2025-10-22T06:00:09.000","Smoke-Free Air Act / Initial Inspection","0","0",,,,,"4",,
"50154813","KAPPO SONO","Manhattan","39","EAST   13 STREET","10003","6468995891",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.734394861981","-73.991931779136","102","02","006100","1009213","1005650002","MN23","POINT (-73.991931779136 40.734394861981)"
"50161022","EARTH CRUMBL LLC","Manhattan","42","WEST   42 STREET","10036","9172315259",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.754068239421","-73.982321170752","105","04","008400","1085593","1012570002","MN17","POINT (-73.982321170752 40.754068239421)"
"50162787","CHOCOLATE ON TAP","Manhattan","1","HERALD SQUARE","10001","5167323754",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.750541907818","-73.987541021756","105","04","010900","1089436","1008100045","MN17","POINT (-73.987541021756 40.750541907818)"
"50163293","ROLLIK LLC","Manhattan","245","WEST   46 STREET","10036","6466424647",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.759204256088","-73.986535905027","105","03","012500","1024737","1010180006","MN17","POINT (-73.986535905027 40.759204256088)"
"50170699","PHO VITAL","Queens","2717","42ND RD","11101","9178926918",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.749305637098","-73.940304844559","402","26","001900","4539113","4004227501","QN31","POINT (-73.940304844559 40.749305637098)"
"50144543","LIMONCITO CON RON BAR & GRILL","Queens","8601","NORTHERN BLVD","11372","3477203037",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.755965441173","-73.881510883014","403","25","033700","4034750","4014160047","QN28","POINT (-73.881510883014 40.755965441173)"
"50165527","UPSIDE PIZZA","Manhattan","2878","BROADWAY","10025","9175878888",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.805347488536","-73.965821467268","109","07","019900","1056988","1018830059","MN09","POINT (-73.965821467268 40.805347488536)"
"50165995","ENSO OMAKASE","Manhattan","117","BERRY ST",,"7183847288",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"0","0",,,,,"1",,
"50032708","STARBUCKS","Queens","JFK","INTL AIRPORT","11430","7186790452","Coffee/Tea","2024-08-28T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2024-08-28T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection",,,,,,,,,
"50163409","BELA AURORA BRAZILIAN COFFEE","Queens","3230","STEINWAY ST","11103","7186858085",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.758290295728","-73.919559446415","401","22","015500","4010416","4006560049","QN70","POINT (-73.919559446415 40.758290295728)"
"50174071","Sobol","Queens","3922","BELL BLVD","11361","3472135821",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.764986308716","-73.771729146873","411","19","112300","4137547","4062370018","QN46","POINT (-73.771729146873 40.764986308716)"
"50166521","FORTUNA","Manhattan","275","1 AVENUE","10003","8182620660",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.732472337326","-73.981616102436","106","02","004800","1020426","1009220025","MN21","POINT (-73.981616102436 40.732472337326)"
"50175394","MARLOW EVENTS","Brooklyn","301","COLUMBIA STREET","11231","7184867091",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.68190408953","-74.004193169238","306","39","005100","3005008","3003580003","BK33","POINT (-74.004193169238 40.68190408953)"
"50166006","BATHHOUSE","Brooklyn","103","NORTH   10 STREET","11249","9143845909",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.720655318805","-73.95780212328","301","33","055700","3329929","3022967501","BK73","POINT (-73.95780212328 40.720655318805)"
"50177364","GUAC TIME","Bronx","205","EAST FORDHAM ROAD","10458","9174070519",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.862402187423","-73.896689167244","207","15","039901","2013607","2031540001","BX05","POINT (-73.896689167244 40.862402187423)"
"50161515","SMØR CLINTON HILL","Brooklyn","26","PUTNAM AVENUE","11238","7187100819",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.682762110774","-73.960926944567","302","35","022700","3335085","3019910019","BK69","POINT (-73.960926944567 40.682762110774)"
"50149726","BAR PRIMI","Manhattan","349","WEST   33 STREET","10001","2122209100",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.752115237573","-73.995344014211","104","03","010300","1013553","1007570054","MN13","POINT (-73.995344014211 40.752115237573)"
"50165983","ARTURO’S PIZZA & PASTA","Bronx","5189","BROADWAY","10463","9178594452",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.874377748672","-73.910121843831","208","10","030900","1064668","2022150528","MN01","POINT (-73.910121843831 40.874377748672)"
"50135922","RUN DA JAPANESE","Manhattan","42","WEST   38 STREET","10018","9178436969",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.751546072159","-73.984151737711","105","04","008400","1015981","1008390070","MN17","POINT (-73.984151737711 40.751546072159)"
"50152703","MIDNIGHT BLUE","Manhattan","106","EAST   19 STREET","10003","3476218425",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.737353298255","-73.987298120145","105","02","005000","1017905","1008740073","MN21","POINT (-73.987298120145 40.737353298255)"
"50152777","ORION BAR","Brooklyn","159 B","CENTRAL AVE",,"8183378510",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"0","0",,,,,"3",,
"50177235","201 COURT STREET LLC","Brooklyn","201","COURT STREET","11201","6466960257",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.687253548963","-73.993527648368","302","33","006900","3005711","3003840002","BK38","POINT (-73.993527648368 40.687253548963)"
